Date,BAB,CMA,HML,HML_Devil,HXZ_IA,HXZ_ROE,Intermediary,LIQ_PS,LTR,MktRf,QMJ,RF,RMW,SMB,STR,UMD,acc,cashdebt,convind,currat,depr,lev,pchcurrat,pchdepr,pchgm_pchsale,pchquick,pchsaleinv,pps,quick,salecash,saleinv,salerec
1984-03-30,-0.0022384263363073,0.0115,0.0063405873029637,0.0050143582134679,0.007414,-0.0070869999999999,-0.0259,0.00941229,0.0087,0.0065,0.001855688990895,0.0073,-0.0097,0.0033415103484757,0.0250999999999999,0.0109,,0.0035826750300171,-0.0024005460736188,-0.0055341201894235,0.0193590352087992,-0.0034799934223862,-0.0005744562809832,0.0080871413478124,0.0103088325401211,0.0003839062621896,-0.0133219626777286,-0.008718657485446,0.0117074160230172,0.0004379838581028,0.0067629723688544,-0.0144257087619347
1984-04-30,-0.0019264783423687,0.0077,0.0115911579076599,-0.0018670371891268,0.01142,0.021299,-0.0376,0.00409888,-0.0166,-0.0051,0.0283787268806737,0.0081,0.033,-0.0135104078216348,0.0159,0.0214,,-0.0442812229760225,0.0044380846201769,0.0021722188884665,0.0140147994009778,-0.0037132238824022,0.0042777241819993,0.0006123878691035,-0.0163245812219915,-0.0019746553662867,0.0112924121948961,-0.0473579370969314,0.0029445989779272,0.0033950668344675,0.0106937112962763,0.0089865189111742
1984-05-31,0.0177068899165061,-0.0051,0.0056081264215885,0.0041699434167557,-0.014772,0.018012,-0.1297,0.02360299,-0.0021,-0.0598,0.0278782901647665,0.0078,0.0241,-0.0031395766904638,0.0089,0.0154,,-0.0210432363800478,0.0113081669991824,0.0209582032335156,-0.0293647886689038,0.0075184164052392,-0.0021513578889749,-0.0166375641283985,-0.0196106040465334,-0.0029967051995506,0.009063132211986,0.0073844637029032,-0.0155839812701457,-0.0072635447457144,0.0198578134065248,0.0268273642522783
1984-06-29,0.0075151257667908,-0.0157,-0.0317826922262733,-0.028365247615691,-0.0222659999999999,0.017316,-0.0101,-0.00288699,-0.0358,0.0181,0.0223430841968034,0.0075,0.0308,-0.0042724757730311,0.0111,-0.0053,,-0.0204363541781687,0.0141852063245743,-0.0103807701512451,0.0075213729014438,-0.0157318285514195,-0.0039523350732953,0.0018112127773078,0.0027886479113371,-0.0121429610319337,0.0226586496175122,-0.0424425169014557,0.0043281967295044,1.8791441926784003e-05,-0.0031660085997541,0.0062874707966369
1984-07-31,0.02908446089355,-0.0216,-0.0029648925345434,0.0066491800434922,-0.011351,0.035596,-0.0512,0.02081929,-0.0154,-0.0272,0.030913027953578,0.0081999999999999,0.0352,-0.0302257952513281,-0.0146,0.0277,,-0.0185077922783475,0.0095300041169188,0.0047838925418778,-0.0072305721422392,-0.0030584579477698,-0.011756627990923,0.0065715423443608,-0.0039059266455353,-0.0041020430395962,-0.001746408915797,-0.0502067231985351,-0.0145130219484339,-0.0104258402912964,0.0093026647485757,0.0373940345536648
1984-08-31,0.0002579009071164,-0.0091,-0.0180748931372562,-0.0002695330371039,-0.005683,0.009555,0.1527,-0.03492146,-0.018,0.1027,-0.0207428332348998,0.0083,-0.0073,0.0017977321631966,0.0727,-0.0562,,-0.0091708628629031,-0.0070473449427895,-0.0198370700807884,0.0279328390276176,-0.0140679820195513,0.0056857827738229,-0.0006655945420841,-0.0090593711484816,0.0058998444142858,-0.0105181622709715,0.0293397027230046,0.0116925416893123,0.0040689728718561,-0.0188422315519678,-0.022294651216744
1984-09-28,0.0444762079995154,0.0239,0.0463339518925364,0.047160768501178,0.026124,0.0026379999999999,0.0262,0.02426426,0.0175,-0.008,0.0007025198289016,0.0086,0.0137,-0.0040947768422415,0.0428,0.0366,,0.0219910711317702,0.0027404677533386,0.0431840560953644,-0.0339965127810931,0.0472493362692606,0.0004053963919854,0.0047985438967479,-0.001090372789912,-0.0035722977177898,0.0021091851269889,-0.007324248418822,-0.0375174591784809,-0.020976691696365,0.0398029971852764,0.0435411699499675
1984-10-31,0.0268566174928931,-0.0104,0.0011828450535683,0.0041942492765367,-0.001127,0.02726,-0.0032,-0.00664306,-0.0151,-0.0084,0.0211627733536174,0.01,0.0113999999999999,-0.0187835150978984,-0.0116,0.0327999999999999,,-0.0024533266173276,0.0026500221156663,0.0071690556273947,-0.0218370066247803,0.0094471678932929,-0.0001716315939575,-0.0035885929871379,-0.0041373563294741,-0.0006918570786298,0.026410381294285,-0.0255966441398039,-0.0165728844177977,-0.0114941680101957,-0.0031407861608506,0.0235346159675909
1984-11-30,0.0125970412446349,0.0195,0.0373579337751386,0.0364954014106615,0.022304,0.008216,-0.0251,0.01563082,0.0089,-0.0177,0.0105905220405316,0.0073,0.008,-0.0128295554347012,-0.0059,0.0156,,0.0096116582000302,0.0064180592958148,0.0047256656682889,-0.0292735780207541,0.0215003857665133,-0.0011271534703867,-0.0012763098518789,-0.0054776777193072,-0.0064011512988272,0.0115925642852363,-0.0097239395523665,-0.0062708486769428,-0.0117559085974799,0.0136855066877209,0.0130363649184933
1984-12-31,0.0025799375979404,-0.0141,-0.0091687286372412,-0.0053643688910114,-0.007914,0.025341,0.0475,-0.00023396,-0.0298,0.0184,0.0020093127754917,0.0064,0.0108,-0.0071915727221794,0.0084,0.0146,,-0.0223142191881645,0.0023969406922928,-0.0053830087336496,0.0208214311508459,-0.0031017508842259,-0.0002992858146434,-0.0005471391046735,-0.0084876803704108,0.0075003829386024,-0.0001781719504643,-0.0140772322491151,0.014173297698238,0.0022777797213044,0.0019103048851336,-0.0046193624737128
1985-01-31,0.0208157043033079,-0.0346,-0.0592954855597817,-0.0256533215636462,-0.035219,0.009783,0.1192,-0.01660344,-0.0176,0.0797,-0.0106002081646028,0.0065,-0.0098999999999999,0.037174207123119,0.0217,-0.0682,,-0.0270693148187424,0.0064569383615968,-0.0340548609474398,0.039818231093648,-0.043529418121612,-0.0070651777710015,-0.0007508735563371,0.0086197196538211,-0.0013100237386112,-0.0221759461009094,0.02612506166312,0.028188706441797,0.0226467961151,-0.029256642843752,-0.0356038440953622
1985-02-28,0.0479463862662178,0.0116,-0.0006114707878367,-0.0058331327012457,0.010867,0.0145049999999999,-0.0096,0.02277367,-0.0014,0.0121999999999999,0.0182693397826876,0.0058,0.0152,0.0089135804608362,0.0248,0.019,,-0.0071852239312646,0.0112446812069922,0.019731315188279,0.0025502342839465,-0.00075590272851,-0.004059518553155,0.0030825694967853,0.0046279811783705,-0.0009749879768263,0.0033332136968653,-0.0139435466410486,-0.0113144037057602,-0.001808685762472,0.0115192467840189,0.0070803185256413
1985-03-29,0.0331601974519395,0.0286,0.0432146542747783,0.0315965666245917,0.032757,0.009243,-0.0179,0.03882319,-0.0105,-0.0084,-0.0020298235917292,0.0062,0.0123,-0.0184949112385987,-0.0133,0.0178,,0.0365910204414047,0.0051480918186833,0.048189104623117,-0.0592645815471318,0.0434591464988265,0.006751696915587,-0.0159887407832674,-0.0115664295148439,-0.0004347835976728,0.0223735450582159,-0.0057768503868723,-0.0349151367953019,-0.0278420447014962,0.0500684675770739,0.0416889671326303
1985-04-30,0.0331917336954748,0.0070999999999999,0.0324319359613921,0.022263725600325,0.014228,0.001516,0.02,0.03804409,-0.0005,-0.0096,0.0038269266540899,0.0072,0.0162,-0.005301248738619,-0.024,0.0295,,-0.0023225331471982,0.0026519310340129,0.0287681023152334,-0.0351449729020763,0.0232787225054764,-0.0034680526443908,-0.0060707234988618,0.0078553401620439,0.0022309341598069,-0.0082652294423688,-0.015529017176056,-0.0239089880586288,-0.0136054813325305,0.0354667349008538,0.0255553541685292
1985-05-31,0.0154938778580248,-0.0143,-0.0117835495145986,-0.0137082473356801,-0.011255,0.0324189999999999,0.0569,-0.00808688,-0.0382,0.0507,0.005541967399998,0.0066,0.0127,-0.0252102636280109,-0.0060999999999999,0.0405,,-0.0019176601743946,-0.0012309657454357,0.002080069646442,-0.0041617219210837,-0.0023051593187938,0.0045947154432413,-0.0127267528589241,-0.0122766482685437,0.010133503550212,-0.0060811807759637,-0.0178102771578936,-0.0086747065161705,-0.0106428861865607,0.0049335157626694,0.0108862002935509
1985-06-28,0.0294699580711858,-0.0102,0.0014264925371957,-0.0099090482040337,-0.00168,0.028242,-0.0246,0.00855668,-0.0229,0.0127,0.0060631578595551,0.0055,0.0169,-0.0052175305797172,-0.008,0.0337,,-0.0078224142468547,-0.0030538022685211,0.0092710638012978,-0.0127576864006728,0.0113049916017362,0.0088263297322584,-0.0112385965001729,-0.0164132736880322,-0.0010838359953227,0.0123632557363332,-0.0069418755867958,-0.010273643141661,-0.0124236821238125,0.0147893971248913,0.0106906550801853
1985-07-31,-0.0047585720859826,-0.0037,-0.0183737205417918,-0.0058804435957276,-0.0071979999999999,-0.017557,-0.0451,-0.01828073,0.0153,-0.0072,0.0101950258572444,0.0062,-0.0036,0.025889410495321,0.0363,-0.0369,,-0.019174366131537,-0.0095826749862657,-0.0240395343292529,0.0328558338708309,-0.0210844766195174,0.0061548725957368,-0.0058092279164392,0.0128305915671402,0.0095667213671332,0.0014653040090886,0.0154863006940141,0.0271025175928345,0.0125336236830123,-0.0253394985203932,-0.0266059792153598
1985-08-30,0.0079691640610865,0.0192999999999999,0.0235573794036948,0.017743817739013,0.0202159999999999,0.004463,-0.0442,0.02600935,0.0005,-0.0101,0.0006358642973511,0.0055,-0.0016,-0.0068120966240333,0.0182,0.0177,,0.0125167631278524,0.0030792143765742,0.0211059323412321,-0.0234700431018549,0.0170455878544339,0.0066116632888206,0.010727763353623,-0.0010891172099529,0.0035399605692552,0.0050413244610668,-6.81908115742879e-05,-0.0167152744484747,-0.0095458238714935,0.0217565303901656,0.0165158026372194
1985-09-30,0.0047963402604518,0.0158,0.0156704328819655,0.0073828205667208,0.019358,0.011425,-0.1097,0.01085101,-0.0077,-0.045,0.0309787906539382,0.006,0.0111,-0.0227271216923124,-0.0182,0.016,,-0.0091647598907021,0.0005700388980995,0.0092621988433008,0.0092268968880146,0.0055447955546107,-0.0039565955797067,0.00562503301531,0.0018266498407466,-0.0023095436750197,0.0018219877276176,-0.0438690500601632,-0.0017713740210646,-0.0024891193454968,0.0102972399480948,0.0199086977442812
1985-10-31,0.0222341778580284,-0.0106,0.0046173061004311,-0.0038534456698069,0.002678,0.022117,0.098,0.05068405,-0.0252,0.04,0.004157663107092,0.0065,0.0088,-0.0142219595424815,0.0069999999999999,0.0487,,-0.0103272014592557,0.0071018897632965,0.0072545462958458,-0.0173157311775115,0.000652182228057,0.0051008862246417,-0.0097166324141131,0.0106393632414361,0.0043354089700214,0.0004656617468116,-0.0214050730614625,-0.0125262749256171,-0.005937101336548,0.0155836264322854,0.0105060930000904
1985-11-29,0.0239347082917848,-0.0235,-0.0338277819502943,-0.0233677986756155,-0.016755,0.017691,0.0678,0.00714591,-0.0225,0.0646,0.0191130102341864,0.0060999999999999,0.0032,0.0017341509592777,0.0243,-0.0055,,-0.025768401476589,0.0061686269966119,-0.0332459435314973,0.0375427394208008,-0.0448212945647991,-0.0139556930857086,-0.000399618943409,0.002991582598953,-0.007447942144337,0.0003290072288467,-0.005593828770735,0.0292731226023868,0.0160616460542942,-0.029609219756772,-0.0266973941249137
1985-12-31,0.0316146809178941,-0.0177,-0.0177688555957418,-0.0112783249413593,-0.014609,0.016993,0.0066,-0.01941905,-0.0305,0.0388,0.0165930831905066,0.0065,0.0096,-0.0041018310062843,-0.0034999999999999,-0.0023,,-0.0017868349361622,-0.0028414282746211,-0.0120719079624824,0.0029196812748748,-0.0233911686711771,-0.025960551411201,-0.0012375357895392,0.0153650436475486,-0.0223537985386097,-0.0100578979514424,-0.018970801079385,0.0155394297047892,-0.0026872383729095,-0.0120600847055665,-0.0134513788219125
1986-01-31,0.0181229472805612,-0.0199,0.0067898214486048,-0.0063874109744893,-0.007178,0.016751,0.0206,0.01882153,-0.0276,0.0065,-0.0185055055959896,0.0056,-0.0199,0.0120170497012235,0.0076,0.0295,,0.0220238859663455,0.0113326299486734,-0.0090623953191207,-0.0182291304868562,0.0083842480150748,-0.0063928942134541,-0.0098414329788186,0.0009273658583052,-0.0099160726202052,0.0174846407781045,0.0210967040792621,-0.0015622081868767,-0.0058163586860861,-0.0109171002144945,0.0067685286099627
1986-02-28,0.0439981379745408,-0.0123,-0.0121367086219591,-0.0221528440166951,-0.013841,0.022328,0.1103,0.00280428,-0.0356999999999999,0.0713999999999999,0.0144265168607659,0.0053,0.0116,-0.0091844855373717,-0.0173,0.0256,,-0.0061223631414197,0.0047376066779323,-0.0155447034423992,0.0143037194428149,-0.0128908860587724,-0.0088838583217819,0.0079024650766001,-0.0183228372032136,-0.0080569173279214,0.0161994472254253,-0.0293649093224932,-0.0026963752467857,-0.0068323991086308,-0.0158060593814892,0.0152142809206114
1986-03-31,0.0452810292322743,0.0081,-0.0022967031374351,-0.0065420357353728,0.012176,0.020064,0.0697,0.03946652,-0.0253,0.0491,0.0076881078410139,0.006,0.01,0.0005033826677494,-0.0013,0.0237999999999999,,0.0038239418259371,0.0029369880355422,0.0032058867877457,-0.0081682085704843,0.0084808630865455,0.0023472419541557,0.0100914768340471,-0.0082983341131629,-0.0075747756618822,0.0135159324085122,-0.0189608902537795,-0.0128233236816479,-0.0092871293781783,0.0063408612054923,0.0216849565414961
1986-04-30,0.0186796896527762,-0.001,-0.0311204383958689,-0.0297103140353536,-0.0156299999999999,0.005822,-0.0467,-0.00513904,-0.0118999999999999,-0.0128,0.0209392403455641,0.0052,0.0289999999999999,0.0228116772986321,0.0278,-0.0034999999999999,,-0.0266297254143289,0.0135421044695201,-0.0278552881061058,0.0172682882768172,-0.0444225510077974,-0.0098419444095453,0.0051940271438273,0.0136309223761288,-0.0116715583103285,-0.0050589985999118,-0.0204344172890783,0.0218424277641665,0.0106682214726347,-0.005238927715914,-0.0117430339654787
1986-05-30,0.0332444085535679,0.011,-0.007804395545869,-0.0032066239726356,0.0132909999999999,0.033469,0.0359,0.02732007,-0.0148,0.0463,0.0078634357068208,0.0049,0.0207,-0.0163946878646034,0.0104,0.0206,,-0.0096463144753716,0.0138779558169692,0.0099793081105254,0.0042987354588966,-0.0089773260317268,-0.0026551530290415,0.0111636008737441,-0.0136653725414143,-0.0063020166845032,-0.0023519903432327,-0.0289955367508465,-0.0238669246052241,-0.011400009165168,0.0065950203566716,0.0244698711476093
1986-06-30,0.051179069763009,0.0083,0.0114489571835523,-0.0117541382159907,0.017546,0.052758,-0.0366,0.05863968,-0.0639,0.0106,0.0212526815240109,0.0052,0.0185,-0.0168308077916253,-0.0248,0.0494,,0.0046947338869599,0.0157657550701308,0.0238972890982602,-0.0278396726709428,0.0056502108031004,-0.0128433012371982,0.0091989332995729,-0.0006486835486253,-0.0170629229020063,0.0048718147004906,-0.039635323260001,-0.0211092101368542,-0.0138709327076453,0.015970014012859,0.0197334088499704
1986-07-31,0.014194401452768,0.0081,0.054989188722315,0.033622812960966,0.014432,0.031726,-0.0741,-0.01490146,-0.0383,-0.0643,0.0156045536837077,0.0052,-0.0055,-0.0408586162230217,-0.0293,0.0189,,0.0021331299445516,0.0122397079620791,0.0267040284549213,-0.0617290364816478,0.034618789892412,-0.0117037725422651,0.0025683448249082,-0.0174319392096598,-0.0131310935451022,0.0120169290596949,-0.0398751808396896,-0.0167708941638648,-0.0146363099781111,0.0373551436194963,0.0241374222182598
1986-08-29,-0.0158530305469864,0.0332,0.0373144883471652,0.0583763568871283,0.030226,-0.027277,0.0904,-0.02610917,0.0466,0.0607,-0.0194480067130252,0.0046,-0.0171,-0.0397415560542929,0.0123,-0.0516999999999999,,0.0089289730787885,-0.0056924748102007,0.013964536649126,-0.0092096372615988,0.0431692100057468,0.0150578551029856,0.00552983436516,-0.0046313379112223,0.0104136225773681,0.0104349232180914,0.0193288975682748,-0.0102009894682826,-0.0050356737884407,0.0295473918311697,0.0018617801379525
1986-09-30,-0.0243618372972939,0.0371,0.037403370182188,0.0515806098726701,0.032307,-0.039523,-0.1447,0.04365573,0.039,-0.0859,-0.0082129135546792,0.0045,-0.0017,0.0215847156127387,-0.0029,-0.0567999999999999,,0.0269200552400451,-0.0143417725397885,0.0170372549683529,-0.0027046738914212,0.0408486233006189,-0.0042247453392019,-0.0089651654438007,0.0093707847590682,-0.0013270009528449,-0.0143012603866542,0.0123027590382343,-0.0119888995764413,-0.016816070980311,0.0074647847490698,0.0118630731270057
1986-10-31,-0.0146106556412817,0.0101,-0.0117075793421966,-0.0144128055085809,0.005693,0.015025,0.058,0.01596314,0.0083,0.0464,0.0059364367078299,0.0046,-0.0001,-0.0245808185653256,0.0364,0.0448,,-0.0089362256609707,0.0081246469238854,-0.0092216088427223,0.0089835179973553,-0.0057531690493178,0.0048728506879157,0.0102292367267535,-0.0012666675813802,0.0100439465529313,0.0036394236786174,-0.0076040683412996,-0.0146909602416603,-0.0197571895936818,-0.0093422953090913,0.0101908735375855
1986-11-28,-0.0096586433931463,0.0069999999999999,0.0010652512873672,0.0033342552811558,0.004319,0.011354,-0.0123,-0.03037115,0.0019,0.0116,0.0242742603188828,0.0039,0.0098,-0.0177648796306956,0.0069999999999999,-0.0027,,-0.0185591496682871,0.0011299400059844,-0.006773149903929,0.0204569722040592,-0.0142293045545747,0.0028604608893605,0.0073561522035151,-0.004895431958964,0.0025908274290648,0.0012930206407512,-0.0186224407607507,0.0047742045738947,0.0025887866701549,-0.0055307630567855,-0.006531857795894
1986-12-31,-0.022155638995196,0.0009,0.0041502489794025,-0.000257441012154,0.010765,0.018931,-0.0515,-0.01180831,0.0054,-0.0326,0.0149681494183484,0.0049,0.0087,0.0039837637429609,0.0044,0.0045,,-0.0227828427648644,0.0025197396768259,0.0006237709066004,0.0127835923036406,-0.0109299329395668,-0.0027060461787555,-0.0005554346931555,-0.017129356710804,0.0021687683859509,0.0010235253732492,-0.0130660879319033,0.0053737389650983,0.0032596372103749,0.0004682853019597,-0.0169812930816425
1987-01-30,0.0363356052693844,-0.0103,-0.0287080532392309,-0.0223087986853232,-0.0127879999999999,0.009741,0.0901,-0.0733435,0.0329,0.1244,0.003124239204223,0.0042,0.0017,-0.016634643721838,0.005,0.0203,,-0.0214886700644557,-0.0041036680849153,-0.028906238914105,0.0437965114939276,-0.0203416140493089,-0.0002255771723111,-0.0032964520411205,-0.0032661969922227,-0.0019807048207863,0.0044362067869458,0.0207653473267261,0.0168231781066641,0.0187468248567933,-0.0336649808463221,-0.0183157581622626
1987-02-27,0.0053095707354741,-0.0255,-0.0615389717731029,-0.0507139363934423,-0.019117,0.020925,-0.0018,-0.04018167,-0.0007,0.0437,-0.0025216200357303,0.0043,-0.0079,0.0410936284977356,-0.0116,-0.0222,,0.0003052773374704,-0.0099096813731722,-0.0528001795533376,0.044344578376871,-0.056635353402521,-0.0105181619015901,-0.0047692347154714,0.0133759121778776,-0.0054861086634254,0.0031550991271524,0.0216025908444487,0.0416026033108484,0.0206787981896763,-0.0347606673044266,-0.0251499020875044
1987-03-31,0.0493659160012902,0.0417,0.0197576037637969,0.017778098460455,0.042175,-0.011238,-0.0382,-0.01323575,0.0391,0.0163,-0.005880045779674,0.0046999999999999,0.013,-0.0016196641797076,0.0185,0.0166,,0.0010154582896129,-0.0065929352021571,0.017312925795815,-0.0048702899263088,0.0320827868468154,0.0045461122404019,0.0024211429966095,0.0005702374069531,0.0080458654062707,-0.0032107108460149,0.0009996325856968,-0.0165877495626802,0.0028650671125121,0.0252254135336768,0.0284222265932476
1987-04-30,0.0042101071687095,0.0116,-0.0005812095049658,0.0057433564031644,0.003757,-0.013784,-0.0037,-0.03988962,0.0363,-0.0209,0.0050533652971745,0.0044,-0.0052,-0.0188100998161351,-0.0189,0.002,,0.0013420294765671,-0.0123650704585371,-0.0129848527689907,0.0370373068578652,-0.0054261741929735,0.0034722551613364,-0.0011916576115532,0.0263167845963586,0.004903617894137,-0.0011220784412944,0.0127928049699636,0.0227145263009353,0.0165186502324085,-0.0128129510581653,-0.0187569757146066
1987-05-29,-0.0035067435622055,0.0113,0.0042447594309113,0.0148371820987604,-0.001174,-0.023342,-0.004,0.01258425,0.0210999999999999,0.0011,0.0050161006656017,0.0038,0.0049,0.0005813344301045,-0.0022,-0.0077,,0.0004403170713385,-0.0024024754660807,-0.0025025918153807,0.015302735009079,0.0001577001289096,-0.0016181488575016,0.0093369937927004,-0.0130937155774318,-0.0057241775903796,0.0133311830861612,0.0007679675682952,0.0085106338685182,-0.0014130975154232,0.0097475626177237,-0.0181669759538375
1987-06-30,0.0225291618156039,0.0107,0.0124752187751913,0.0112532230376623,0.014191,0.014728,0.0281,0.02582911,-0.0157,0.0391,0.0135888787386318,0.0048,0.0156,-0.0194491205273038,0.0013,-0.0022,,-0.0052735783300915,-0.00721520498676,0.0253823905935325,-0.0057436122288414,0.0124461954194244,0.0053980107310167,-0.0052734903883518,-0.016307099524145,0.0116401952865953,-0.0189932520217293,-0.0323296142024884,-0.0238756441128465,-0.0219511253833308,0.0060649744252698,0.0155495922813668
1987-07-31,0.0425078336811536,0.0158,0.0100984597923172,-0.0055888698163777,0.001227,-0.018049,0.0155,0.00803324,0.0225,0.0384,-0.0079290423013948,0.0046,-0.0065,-0.0068165074767575,-0.0023,0.0256999999999999,,0.0173494691995053,-0.0121434762094066,0.0017960276660554,0.0236678030886483,0.009103423542213,-0.0013107770517721,-0.001494347231666,0.0142617610501118,-0.0017798917933213,0.0125158484790823,-0.0123193209446886,-0.0063818005561239,-0.0130416025387776,-0.0196026908763431,-0.004514415568934
1987-08-31,-0.0054133040551184,-0.0155,-0.0157681784757969,-0.0054812841877751,-0.002366,0.037946,0.0233,-0.05904169,-0.0287,0.0352,0.0288839814529693,0.0046999999999999,0.0210999999999999,-0.0074415913478383,0.0256999999999999,-0.0095,,-0.0363681756326213,0.0115098497386589,-0.0167378618628469,0.0275509717907613,-0.0234105180908518,-0.0088278626992521,0.0133286640642715,-0.0060478893688251,-0.0171120217843257,0.0221002516645153,-0.0257966569102915,0.0153817715800138,0.0052560061390669,-0.0071792431543245,-0.009817488964153
1987-09-30,0.0005719449605751,0.0182,0.0085740549843752,-0.0014493720060202,0.019091,0.005816,-0.024,0.00162348,0.0298,-0.0258,-0.0058433010508563,0.0045,-0.0088,0.0067407197827943,-0.0044,0.008,,0.009519289196357,0.0017161007954345,-0.003964132699555,0.0103593781418835,0.0083528973752417,0.0021996220843271,0.0100960110429835,-0.0157214344545305,0.0076370451561137,0.0096671691531354,-0.0084147575581475,0.0059901643274654,-0.0042285083222553,0.0008197338464747,-0.0194732937087781
1987-10-30,-0.1269048427460938,0.0224,0.0492497074349764,0.0848211604189521,0.033938,0.003728,-0.2795,0.05431057,-0.0567999999999999,-0.2319,0.0498134927236951,0.006,0.0229,-0.0976460243250623,-0.0028,-0.0775,,-0.0096241086584398,0.0306703781716761,0.0612507239191248,-0.1077965729706156,0.0387184076619511,0.0116142075930615,0.0131056325340938,-0.0200459736995329,0.0160997413902748,-0.0061156637340775,-0.0291034074776946,-0.0378628360211441,-0.0064343995021619,0.076723461508279,0.0438690727710676
1987-11-30,0.04357617762661,0.006,0.0389697379218718,0.0207128274970713,0.006012,-0.00667,-0.1107,-0.01692999,-0.004,-0.0776,-0.0019181900490959,0.0034999999999999,-0.0192999999999999,0.029535122187421,-0.0074,-0.0121,,0.0307115620130401,0.0002758761462391,0.0065720002150006,-0.0559688105598761,0.0418841681240374,5.5375293337302234e-05,-0.0060884006111841,0.0008602398161405,0.0005245622279085,0.0015167013797674,-0.0030184794990328,-0.0169053725251367,-0.0227765421961084,0.0142828012369695,0.0201320728984076
1987-12-31,-0.0925868871150445,-0.0246,-0.0428510122530036,-0.042756744546777,-0.024293,0.038909,0.07,0.00835925,0.0265,0.0682,0.0197402914878837,0.0039,0.0313,0.0063423310816697,0.0586,0.0588,,-0.0478764114622042,-0.0136978714209819,-0.0754424177244907,0.0760455577059065,-0.0641278384631751,-0.0163424379825154,0.0009099940222195,-0.0190388203282659,-0.01571964776256,0.0131211516244172,-0.0361667448506866,0.0509713200219918,0.0160998312723193,-0.0276462026918073,-0.0282963305071545
1988-01-29,0.0372857088218962,0.021,0.0457307510161504,0.0842183718997628,0.0132109999999999,-0.040709,0.0717,0.04415469,-0.0163,0.0421,-0.0231275815466438,0.0029,-0.0118999999999999,-0.0094064877717679,0.0781,-0.0735,,0.0359512680714998,0.0115546250353625,0.0504015986927196,-0.041641841024533,0.0645762088393629,0.0009753945391316,-0.0002276694059386,0.0075456591539854,0.0024958681370789,-0.0029038246233217,0.0215087651012801,-0.0398582367782924,-0.0133459072505516,0.0224759399792976,0.0307076693050355
1988-02-29,-0.0117827864238077,0.0006,-0.0141766275405102,-0.0108960322152473,-0.006235,0.010355,0.0181,0.0033043,0.0136,0.0476999999999999,0.0014894786293962,0.0046,0.0151,0.0385907972080818,0.0436,-0.0144999999999999,,-0.0038231123461999,-0.0237234028686451,-0.0393900011936153,0.0482306405628567,-0.0236188299435397,-0.0088786303679381,-0.0064096522805923,0.005296965274623,-0.0157101936079289,0.0075897357332559,-0.0002191586723803,0.0211817684584621,-0.0053437486386415,-0.0373355889708695,-0.010205064838329
1988-03-31,0.0552078723536329,0.0178,0.0141494908991499,-0.0002513916408398,0.016766,-0.021546,-0.0812,-0.01998427,0.0118,-0.0226,-0.009014644575665,0.0044,-0.0023,0.0693085708317957,-0.0098999999999999,0.0060999999999999,,0.0210727120285353,-5.547327557916398e-06,-0.0090805032599836,0.0108858975725845,0.0087396630931775,-0.0063350248920424,-0.0180439236929386,0.0055906701328156,-0.0048564213848588,-0.0187927472162177,0.0163908505421541,0.0022831040208347,-0.011990052347967,-0.0039735221920127,0.0062248836934513
1988-04-29,0.0185482424400949,0.019,0.0195423584321439,0.0049681816057444,0.021332,0.00648,0.0166,-0.02541647,0.0042,0.0056,-0.0026584673259946,0.0046,-0.0009,0.0115146399606084,0.0031,0.022,,0.0070922635826383,-0.0095351962964661,0.0062852807905318,0.0096370656830104,0.0121694241584696,-0.0094417818370435,0.0048005296748396,0.0046866042510138,-0.0094671376822316,-0.0176538032708458,0.0101423753291091,-0.0042440919007562,0.0088864944642175,-0.0048644135042954,0.0107830539762424
1988-05-31,0.009896041811884,0.003,0.0255360073105382,0.0226028236517203,0.004673,-0.001703,0.0489,-0.00520483,-0.0005,-0.0027,0.0090567325145872,0.0051,-0.0077,-0.0204356612670675,0.0063,0.0066,,0.0033998778569205,0.0055015182433647,0.0235880554386501,-0.0161724985225472,0.0211255385503118,-0.0012381135356782,0.0029306773717978,-0.0091647641295314,0.0058073539845683,-0.0061683402656608,-0.0047848404820425,-0.0200377551288029,-0.0094495876503283,0.0169586451812101,0.0120013137410726
1988-06-30,-0.0053868460747711,-0.0352,-0.0154990684332358,-0.0032288293940191,-0.032447,0.02229,0.0682,-0.00962875,0.0171,0.0478,-0.000383909581553,0.0049,0.0152,0.026543395545236,0.019,-0.0302,,-0.0137807978822041,-0.0119094175841678,-0.0200714131232888,0.0260384926516738,-0.0170039054491552,-0.0015770293470261,0.0011637661397371,0.0018887271434409,-0.0015931592053486,0.0023849169133593,0.0035171678230593,0.0138767582538365,-0.0040045993050151,-0.0213567271017925,-0.017202397634159
1988-07-29,0.0158417848426379,0.0153,0.0259384371008266,0.0208173007409651,0.011087,-0.01135,0.002,-0.00893175,-0.0141,-0.0125,-0.0045281608221139,0.0051,-0.0049,-0.0002562291418837,0.0338,0.0066,0.0346325539465388,0.0199071358950049,0.006156664691245,0.0300269386658621,-0.0194188181901443,0.0256570038295144,0.0023929729265587,0.0004413014447579,0.0113253839471224,0.0008038642685872,0.0138847464268078,0.0003956894397256,-0.0287837383194983,-0.0140705941404105,0.0049444916728363,0.022053480985848
