Date,MktRf,SMB,HML,RMW,CMA,RF,UMD,LTR,STR,LIQ_PS,HXZ_IA,HXZ_ROE,Intermediary,BAB,QMJ,HML_Devil
1993-12-31,0.0165,0.0135,0.0025,0.0113999999999999,-0.0034999999999999,0.0023,0.0233,0.0046999999999999,0.0112,0.01650241,-0.002567,0.023857,0.0211,0.0128230956079721,0.0018618092460921,0.0049465074232873
1994-01-31,0.0287,-0.0005,0.011,-0.0154,0.0139,0.0025,0.0011,0.0375,0.0165,-0.0024806,0.011293,-0.009199,0.0745,0.0349133128094047,-0.0247520968860259,0.0223869534220521
1994-02-28,-0.0255,0.0262,-0.0152,0.0208,-0.0093999999999999,0.0021,-0.0034,-0.0021,0.0046,0.00783604,-0.00465,0.026661,-0.0613,-0.0122952703126022,0.0273435076600223,-0.013919023668752
1994-03-31,-0.0479,-0.0103,0.0167,0.0065,0.0139,0.0027,-0.0132,0.005,0.0007,0.02580671,0.009685,0.002222,-0.1147,-0.0080937481668373,0.0152428373622172,0.0187591375620324
1994-04-29,0.0068,-0.01,0.0166,0.0105,0.0113999999999999,0.0027,0.0033,0.0039,-0.004,0.00559831,0.012717,0.015314,0.0277,-0.0125950118122102,0.004898406447739,0.0161725776927878
1994-05-31,0.0058,-0.0249,0.006,0.0064,0.006,0.0032,-0.0204999999999999,0.0162,0.0007,0.03150225,0.005122,-0.00759,0.0376,0.0088946794011653,-0.0014233248041247,0.0091778064099364
1994-06-30,-0.0304,-0.0052,0.0177,0.0105,0.015,0.0031,-0.009,0.0046,0.001,-0.00198332,0.009217,0.001916,-0.0383,0.0149440682905344,0.0146929253065493,0.0195473581239429
1994-07-29,0.0282,-0.0187,0.0060999999999999,-0.0066,0.001,0.0028,0.0011,0.0046,0.0141,-0.0075066,0.004279,0.0071719999999999,0.0329,-0.007262778875405,-0.0065086565556589,0.0185523720404536
1994-08-31,0.0401999999999999,0.0144,-0.0255,0.0098,-0.0152,0.0037,0.0154,0.0227999999999999,0.0139999999999999,0.00548321,-0.0069099999999999,0.020615,0.0079,-0.0228670945542451,0.0177674732808076,-0.0251861726999178
1994-09-30,-0.0227999999999999,0.0271,-0.0181,0.0056,0.0106,0.0037,0.0132,0.0168,-0.0070999999999999,0.03119027,0.005877,0.010909,-0.0621,0.0383348238791291,0.0163844659606208,-0.0211404216395889
1994-10-31,0.0135,-0.0222,-0.0166,0.0018,-0.0073,0.0038,0.0131,0.0062,-0.0019,0.00973093,0.001614,0.003557,0.0229,-0.0202034656824778,0.0311528703766309,-0.0213597423626633
1994-11-30,-0.0403,0.0009,-0.0073,0.0048,-0.0053,0.0037,-0.0012,-0.0167,-0.02,-0.02160148,-0.010048,0.0136979999999999,-0.0579,-0.0390937290925284,0.0276980003003411,-0.0003273187509393
1994-12-30,0.0086,-0.0005,-0.0009,0.004,0.0036,0.0044,0.0345,0.0024,0.0081,0.01930035,0.012908,0.039827,-0.0088,-0.0305905447252878,0.0056773619817101,0.0017725455042989
1995-01-31,0.018,-0.0306999999999999,0.0259,0.0015,-0.0065,0.0042,-0.0184,-0.0040999999999999,0.0406,-0.03140997,-1e-05,-0.000615,0.0388,0.0128793265481797,0.004595536550206,0.020889221553237
1995-02-28,0.0363,-0.0049,0.0098999999999999,0.0060999999999999,-0.004,0.004,-0.0046999999999999,-0.0091,0.0233999999999999,-0.02663006,-0.008475,0.005108,0.0619,0.0133757625670778,-0.0039284659783311,0.0086817306595653
1995-03-31,0.0219,-0.0053,-0.0213,-0.0013,0.0023,0.0046,0.0045,0.0113999999999999,-0.0003,0.00982348,0.001683,0.012652,-0.0487,0.0120590534972557,0.0121444817099998,-0.0195407435827819
1995-04-28,0.0210999999999999,-0.0026,0.0167,0.0043,0.0081999999999999,0.0044,0.018,0.0039,-0.0045,0.0035213,5.2e-05,0.001403,0.0476,0.0130321204228836,-0.0011194005975646,0.0139747398886481
1995-05-31,0.0289999999999999,-0.0217,0.0227999999999999,0.0040999999999999,0.0001,0.0054,-0.0055,-0.0111,-0.0044,-0.01164138,0.008541,-0.010112,0.0721,0.0143347435776267,-0.0021124267340592,0.013001436578662
1995-06-30,0.0272,0.0305,-0.0254,-0.0023,-0.0239,0.0046999999999999,0.0301,-0.0186,0.0111,-0.00567392,-0.017424,0.021316,-0.0167,0.0183374996137298,-0.003387498600529,-0.036148285424914
1995-07-31,0.0371,0.0212,-0.0158,0.0022,-0.0158,0.0045,0.026,-0.0091,-0.0204999999999999,0.03964738,-0.025441,0.009424,0.0585,0.0159967694356751,-0.0053692985535558,-0.0272992680307281
1995-08-31,0.0055,0.017,0.0268,-0.0116999999999999,0.0149,0.0046999999999999,0.0005,-0.011,0.0128,-0.02143166,0.021972,0.001399,0.0441,0.0344262127311781,-0.0214353193128406,0.0146208980238337
1995-09-29,0.0336,-0.0186,-0.0011,0.0098999999999999,0.004,0.0043,0.0286,-0.0096,-0.0085,-0.07656433,0.0193209999999999,0.013925,0.0574,0.0319208639523604,0.0093418923115933,-0.0111905682447443
1995-10-31,-0.0151,-0.0407,-0.0049,0.0192999999999999,-0.001,0.0046999999999999,0.0417,0.0056999999999999,-0.0102,0.03771907,0.007787,0.027818,-0.0786,-0.0039520710046695,0.0432723831980879,-0.0070038920087165
1995-11-30,0.0395999999999999,-0.0106,0.0052,-0.0056999999999999,0.01,0.0042,-0.0072,0.0064,0.0060999999999999,0.00909125,0.011249,-0.002405,0.055,-0.0104673501712338,-0.0029495442326514,-0.003613068355395
1995-12-29,0.0104,0.0065,0.0024,-0.0144,0.0302,0.0049,0.0248,0.0399,-0.0097,-0.01612119,0.031196,0.002748,-0.0188,0.0225071762417705,-0.0094278784451747,0.00520497680201
1996-01-31,0.0226,-0.0264,0.0046,0.0026,0.023,0.0043,0.0056999999999999,0.0131,0.0118,0.02844004,0.024524,-0.015103,0.0656,0.0439629174438692,-0.0175811990714901,0.005958833420229
1996-02-29,0.0133,0.0177,-0.0105,0.0016,-0.0189,0.0039,0.0056999999999999,-0.0133,0.0222,0.00972366,-0.009846,0.031374,0.0313,0.0081563679893278,0.0089176942939142,-0.0245234826906136
1996-03-29,0.0074,0.0156,0.0042,0.0144,-0.0095,0.0039,-0.0185,-0.0031,-0.0011,-0.0115087,-0.006913,0.002772,0.0077,0.0259329340003561,-0.0073493476892554,0.0182616431464809
1996-04-30,0.0204999999999999,0.047,-0.0397,-0.002,-0.0203,0.0046,-0.0093999999999999,-0.006,0.0067,-0.03253059,-0.018066,0.028665,-0.0058,0.0007707360376798,0.0065553215965123,-0.0306192909369407
1996-05-31,0.0236,0.0323,-0.009,0.0003,-0.0033,0.0042,0.0162,0.0144999999999999,-0.01,-0.01003411,0.01024,0.018666,0.0203,0.0372276117011537,0.0059824898491532,-0.0240479433586866
1996-06-28,-0.0113,-0.0366999999999999,0.0233,0.035,0.012,0.004,0.0102,-0.0012,-0.0023,-0.04781987,0.017379,0.0086629999999999,-0.0272,0.0341434300143501,0.0171853924224887,0.0267634835664073
1996-07-31,-0.0596,-0.0378,0.0519,0.0289999999999999,0.0268,0.0045,-0.0015,-0.0002,-0.0243999999999999,-0.03935225,0.020166,0.024151,0.0041,-0.0014660371091262,0.0213483912664572,0.0403629417282038
1996-08-30,0.0277,0.0258,-0.0081999999999999,-0.0038,-0.0247,0.0040999999999999,-0.0002,-0.015,0.0249,0.00714965,-0.018517,0.001317,0.0329,0.0109025615439833,-0.0032162540184189,-0.0120260134617181
1996-09-30,0.0501,-0.0141,-0.0274,0.013,-0.0213,0.0044,0.0266999999999999,-0.0212,0.0052,-0.03213671,-0.017393,0.022059,0.0457,0.0131282010796995,0.0200525125438591,-0.0427425228661622
1996-10-31,0.0087,-0.0379,0.0487999999999999,0.0138,0.0297,0.0042,0.0372,0.001,-0.0111,-0.02175363,0.036629,0.018827,0.0646,0.0327029991074661,0.0101066024364633,0.0312283574979704
1996-11-29,0.0625,-0.0382,0.0139999999999999,0.0206,-0.0069,0.0040999999999999,-0.0235,-0.0250999999999999,0.002,0.02343186,-0.013094,0.0081789999999999,0.0716,0.009024489255994,0.0161268472736499,0.0091774289710935
1996-12-31,-0.017,0.0319,0.0128,0.0023,0.0149,0.0046,0.0053,-0.0058,0.0058,-0.02166792,0.012261,0.009378,-0.0316,0.0245374505136288,-0.0038229941682579,0.0125574117251268
1997-01-31,0.0496999999999999,-0.0182,-0.0144,0.0121999999999999,-0.0007,0.0045,0.0187,-0.0166,0.027,-0.02417095,-0.006503,0.018122,0.0932,0.0394629123920838,0.0103797564280682,-0.0253508558274765
1997-02-28,-0.0048,-0.0254,0.0561,0.0072,0.0347,0.0039,-0.0218,0.0093,0.0124,-0.03118169,0.029173,-0.015353,0.0306,0.0586832945983693,0.0053532336931928,0.0414810849748906
1997-03-31,-0.0501999999999999,-0.0040999999999999,0.0339,0.0039,0.0153,0.0043,0.0088,0.0210999999999999,0.0087,0.01400754,0.017519,0.017713,-0.1006,0.0298098456732014,0.0094958373754253,0.0328487522945049
1997-04-30,0.0404,-0.057,0.0,0.0336,-0.0102,0.0043,0.0483,-0.0392,0.0241,0.08876939,-0.018803,0.038597,0.0705,-0.0146103092813319,0.0360758794151114,-0.021285297012775
1997-05-30,0.0673,0.0467999999999999,-0.0411,-0.0104,-0.0276,0.0049,-0.0519,-0.021,0.0292,0.00672225,-0.032328,-0.002224,0.0121,-0.0173818554306798,-0.0003293403428145,-0.0273207379113258
1997-06-30,0.0409999999999999,0.0116999999999999,0.0144,0.0056,0.0045,0.0037,0.0259,0.0022,0.0076,0.00657488,0.002313,0.021092,0.0343,0.0575241050796627,0.0102224538557811,-0.0076609098659309
1997-07-31,0.0731,-0.0274,0.0013,0.0018,-0.0256,0.0043,0.037,-0.0104,0.0389,0.01838978,-0.030419,0.012833,0.1349,0.009192122655032,0.002582837230421,-0.0080057983003307
1997-08-29,-0.0409,0.075,0.0113,-0.0102,-0.0017,0.0040999999999999,-0.0256999999999999,0.0313,-0.0006,-0.01273881,-0.006984,-0.014123,-0.0588,0.0215854783904999,-0.0100400410807621,0.0094556617325366
1997-09-30,0.0533999999999999,0.0248,0.0024,-0.0158,-0.0093,0.0044,0.0146,-0.0048,0.0171,-0.01390388,-0.0013189999999999,-0.010478,0.0689,0.0823668986799597,-0.0184643522170754,-0.0101296195563129
1997-10-31,-0.0381,-0.0056,0.0233,0.0075,0.0200999999999999,0.0042,-0.0053,0.0036,-0.0091,0.01508663,0.026444,-0.010642,-0.0204,0.046255614302535,0.0076624803821601,0.0170760981806916
1997-11-28,0.0299,-0.0501,0.0121999999999999,0.0308,0.0173,0.0039,0.0038,0.0097,-0.0195,0.07442238,0.028803,0.014029,0.0663,0.0165493585258798,0.030871087901256,-0.0014687067811201
1997-12-31,0.0136,-0.0209,0.0374,0.0064,0.0195,0.0048,0.0391,0.0014,-0.0287,0.03653999,0.022097,0.01599,0.0001,0.0669900011964589,-0.0015217205699391,0.0188206990216747
1998-01-30,0.0014,-0.0128,-0.0168,0.0091,-0.0062,0.0043,0.0005,-0.0086,0.0503,0.02357964,-0.012038,0.021861,0.0065,-0.0135917876555758,0.0142958301483395,-0.0059531070568327
1998-02-27,0.0704,0.0005,-0.0093,-0.0037,-0.0258,0.0039,-0.0118999999999999,-0.0121,0.0187,0.07538767,-0.024551,0.011306,0.0918,0.0008864629264562,-0.0019076021258039,-0.0090729523643043
1998-03-31,0.0475999999999999,-0.0073,0.0138,-0.0055,-0.0023,0.0039,0.0213,0.0222,0.0183,-0.03254065,0.004615,-0.0014069999999999,0.0149,0.0372203710698402,-0.0063801872478102,0.0049279513199389
1998-04-30,0.0074,0.0001,0.0103,-0.0168,-0.0036,0.0043,0.0076,-0.0095,0.0174,0.00497198,0.001955,-0.001867,0.0179,0.0315674785507398,-0.003774152585493,0.0023366956350089
1998-05-29,-0.0305,-0.03,0.0341,0.0103,0.0247,0.004,0.0191,0.0144,0.0072,-0.00767628,0.022383,0.017629,0.0109,0.0176300754753242,0.013367509430657,0.026692788119745
1998-06-30,0.0321,-0.0361,-0.0203,-0.0026,-0.0302999999999999,0.0040999999999999,0.0726,-0.0084,-0.0138,0.0219474,-0.015552,0.03159,0.0249,-0.0118125852331802,0.0151706501852381,-0.0474887479278212
1998-07-31,-0.0242,-0.052,-0.0183,0.0163999999999999,0.0076,0.004,0.0379,0.0040999999999999,-0.0195,0.00792674,0.018809,0.009711,0.0278,-0.0028844620353439,0.0161477134368528,-0.02229011438589
1998-08-31,-0.1605,-0.0496999999999999,0.0356999999999999,0.0335,0.0578,0.0043,0.019,0.0419,-0.0286,-0.03482823,0.0546,0.030573,-0.2467,-0.0086191802759684,0.0732861885807097,0.0438017465956371
1998-09-30,0.0619,-0.0089,-0.0351,-0.0184,-0.0283999999999999,0.0046,-0.0065,0.0025,0.0302999999999999,0.05509535,-0.030889,-0.018208,-0.1315,-0.0371622012379285,-0.0023568229015872,-0.0129123288551723
1998-10-30,0.0698,-0.0336,-0.0233,0.0088,0.0018,0.0032,-0.0533,-0.0415,0.0911,0.00950975,-0.009585,0.0064459999999999,0.3965,-0.087135466514996,0.0001777143772601,-0.0091490152762421
1998-11-30,0.0607,0.0076,-0.0324,-0.0092,-0.0092,0.0031,0.0113,-0.0037,0.0135,0.00163953,-0.000251,0.0136949999999999,-0.0048,-0.0362264422137894,0.0051488869973356,-0.0343968638266378
1998-12-31,0.0615,-0.015,-0.0425,-0.0069,-0.0326,0.0038,0.0886999999999999,-0.0107,-0.0167,0.04828456,-0.029345,0.029251,-0.0089,-0.0287696549066009,0.0078801797739333,-0.0707579531242215
1999-01-29,0.0347,-0.0081999999999999,-0.0446,-0.0279999999999999,-0.0641,0.0034999999999999,0.0283999999999999,0.0125,-0.0225,0.05095578,-0.044702,-0.032515,0.0388,-0.0376286750439094,-0.0269238085408817,-0.0364688421992585
1999-02-26,-0.0408,-0.0515,0.0195,-0.0123,0.0408,0.0034999999999999,-0.0014,0.004,0.0245,0.02054718,0.0481259999999999,0.000168,0.0281,0.0094135490494067,-0.006762477297596,0.0066445933039194
1999-03-31,0.0348,-0.0437,-0.0260999999999999,-0.0405,-0.0107,0.0043,-0.0121,-0.0116999999999999,0.0016,-0.00332609,0.003153,-0.006918,0.0535,-0.0732439363821551,-0.0239808003009052,0.0009034110148676
1999-04-30,0.0434,0.0452,0.024,-0.0247,0.0084,0.0037,-0.0898,0.0528,0.0212,0.08767822,0.026612,-0.051577,0.0466,-0.0021807126316722,-0.0403555932891252,0.0834764295946555
1999-05-28,-0.0246,0.0375,0.0249,0.0095,0.0318,0.0034,-0.0525,0.0344,0.0115,-0.00719636,0.004504,0.006804,-0.0524,0.0401655723702975,0.0177677791058844,0.034853695451469
1999-06-30,0.0476999999999999,0.0233999999999999,-0.0322,0.0093,-0.0291,0.004,0.0466,-0.0014,0.0133,0.04269869,-0.021112,0.02391,0.0541,-0.0073451125087651,0.0129991155752576,-0.0476624666468877
1999-07-30,-0.0349,0.0254,-0.0018,0.0029,0.0327,0.0038,0.017,0.0194,0.0156,-0.01601707,0.034338,0.010281,-0.023,0.0002818819876549,0.0225753815046015,-0.0056694770974031
1999-08-31,-0.0137,-0.0167,-0.0192999999999999,-0.0024,0.0072,0.0039,0.0298,-0.0169,-0.0344,-0.0043814,-0.011989,-0.000297,-0.0504,-0.0267674375590431,0.0284653097562657,-0.0160316427270437
1999-09-30,-0.0277,0.0248,-0.0289999999999999,-0.0096,-0.0098999999999999,0.0039,0.0638,0.0034,-0.004,-0.03079376,-0.013826,-0.001695,-0.0479,-0.0498314493741195,0.0105298767115797,-0.0529570653738256
1999-10-29,0.0608999999999999,-0.0713,-0.0288,-0.0175,-0.0087,0.0039,0.0545,-0.0316,-0.0148,0.09079864,0.003316,0.0203169999999999,0.1038,-0.0243404810922407,-0.0060132713673671,-0.0464509246392406
1999-11-30,0.0341,0.0569,-0.0565,-0.0418,-0.0184,0.0036,0.0549,0.052,0.0058,-0.01671316,-0.03931,-0.030073,-0.0055,-0.1197927820892577,-0.0032190650210629,-0.0923875723860283
1999-12-31,0.0766,0.051,-0.0766,-0.08,-0.0587,0.0044,0.1314,0.0561,-0.1419,0.04501071,-0.054904,-0.054444,-0.0101,-0.1130374599476233,-0.0135826704594109,-0.0928029522382829
2000-01-31,-0.0474,0.0421,-0.0112,-0.0615,0.0455999999999999,0.0040999999999999,0.0186,0.0162,0.0262,0.01096611,0.029355,-0.0499979999999999,-0.0809,-0.0020480327986732,-0.0272905029480772,-0.0089392337059698
2000-02-29,0.0245,0.1846,-0.0977,-0.1895,-0.0113,0.0043,0.1802,0.0742,-0.134,0.00889955,-0.0539309999999999,-0.075531,-0.0421,-0.1341738486922623,-0.066672045006783,-0.1799091182627757
2000-03-31,0.0521,-0.1553999999999999,0.085,0.1165,-0.012,0.0046999999999999,-0.0684999999999999,-0.0475,0.1009,-0.00154299,0.0183499999999999,0.076712,0.0882,0.0012884339447721,0.045558695040125,0.0559076931221143
2000-04-28,-0.0635,-0.0475,0.0645,0.0807,0.0562999999999999,0.0046,-0.086,0.0026,-0.0208,-0.04316132,0.037871,0.087108,-0.0426,0.0688009157001927,0.0644068392455012,0.1074027071853226
2000-05-31,-0.0438999999999999,-0.0385999999999999,0.0458999999999999,0.0405,0.0147,0.005,-0.0899,-0.0189,-0.0883,-0.0265148,0.0050849999999999,0.000196,0.0401,0.0605079022321183,0.030251452906923,0.0566428815865564
2000-06-30,0.0467999999999999,0.0994999999999999,-0.0803999999999999,-0.0831,-0.0317,0.004,0.1663,0.0242,0.1226,-0.03392962,-0.033837,-0.047887,-0.018,-0.1013368763812285,-0.0289123480080825,-0.1404786823560543
2000-07-31,-0.0248,-0.0093999999999999,0.0806,0.0572,0.0298,0.0048,-0.0016,-0.0313,0.0664,0.11025636,0.022468,0.0342919999999999,0.105,0.0614693033729318,0.024068152622621,0.0662668121714804
2000-08-31,0.0703,-0.0095,-0.0137,-0.0306,0.0121,0.005,0.0559,0.011,0.0045,-0.00939793,-0.007996,-0.0208199999999999,0.1216,-0.0512931900057227,-0.0246161597834578,-0.0316660336123376
2000-09-29,-0.0544,0.0027,0.0724,0.027,0.0554,0.0051,0.0189,-0.0258,0.0226,-0.03893589,0.052247,0.02086,-0.0596,0.0817756749553234,0.0268978665348662,0.0440766947843313
2000-10-31,-0.0278,-0.0258,0.0558,0.0953999999999999,0.0371,0.0056,-0.0455999999999999,-0.0108,-0.0478,0.0233729,0.029227,0.073399,0.0075,0.0127934881386559,0.0824215482993626,0.0307663323397551
2000-11-30,-0.107,-0.0034999999999999,0.1224,0.1305,0.0834999999999999,0.0051,-0.0217,0.0058,-0.1463,-0.03671737,0.074474,0.103613,-0.086,0.1349874500487476,0.1208372809778332,0.0652466778451688
2000-12-29,0.0118,0.0326,0.0755,0.0192,0.0482,0.005,0.0659,0.0318,-0.0697,0.01130186,0.063542,0.0518599999999999,0.0528,0.0836620082086281,-0.0179673920653503,0.0211908237665322
2001-01-31,0.0325,0.0523,-0.0504999999999999,-0.052,-0.0521,0.0054,-0.2535,-0.0282,0.1668,0.07131207,-0.071277,-0.107874,0.029,-0.1567510800264972,-0.0640291426689123,0.1296250705264193
2001-02-28,-0.1003,0.0287,0.1223,0.0911999999999999,0.0901,0.0038,0.126,0.1108,0.1253,0.03991331,0.092225,0.051517,-0.0567,0.153616857820424,0.0652355429429196,0.1080928046020002
2001-03-30,-0.0725,0.0233,0.0647,0.0334,0.0372,0.0042,0.0865,0.0392,-0.076,0.07061213,0.037571,0.034588,-0.0122,0.1055230602944889,0.0423013757475653,0.0400362415736871
2001-04-30,0.0794,-0.0088,-0.0464,-0.0318,-0.0319,0.0039,-0.0801,-0.0384,0.0982,0.00743734,-0.037549,0.000756,0.0459,-0.0478475014275471,-0.017674650558125,-0.054321698267047
2001-05-31,0.0068,0.0355,0.0338,0.0029,0.0195,0.0032,0.0215,0.0387,0.0385,0.03162855,0.023857,-0.025497,0.0361,0.0657633708126127,-0.0157332751006453,0.0296431024639717
2001-06-29,-0.0194,0.0669,-0.0126,0.0157,-0.0167,0.0028,0.0062,0.0186,0.0075,0.00317664,-0.017986,-0.007873,-0.0271,0.0342969231087766,0.0198302838991017,-0.0129820479197319
2001-07-31,-0.0213,-0.0286,0.0495,0.0729,0.0289999999999999,0.003,0.0548,0.0275,0.0116999999999999,0.03563154,0.013614,0.039606,-0.0065,0.0707480819453359,0.0424483876705235,0.0166236369628972
2001-08-31,-0.064,0.0254,0.0286,0.0381,0.0653,0.0031,0.0546,0.0584999999999999,-0.0373,0.04913043,0.056559,0.042819,-0.0327,0.0700169253891723,0.0374347385815597,0.0080767481694302
2001-09-28,-0.0924,-0.0574,0.0152,0.0503,0.0335,0.0028,0.1138,0.0016,-0.0499,-0.10070463,0.02866,0.091887,-0.1302,0.0519990086262069,0.0582789656116035,-0.0349408360291733
2001-10-31,0.0248,0.0533999999999999,-0.0731,-0.0298,-0.0436,0.0022,-0.0832,-0.0169,0.1494,0.03493576,-0.029832,-0.043712,-0.0313,-0.070561311112873,-0.0047714192478624,-0.0059216262810068
2001-11-30,0.0753,-0.0036,0.0217,-0.0349,-0.0168,0.0017,-0.0861,0.0027,-0.0312,0.0326671,-0.011371,-0.084905,0.079,-0.0643716782801942,-0.0181579409743071,0.0375560674916959
2001-12-31,0.0161,0.0511,0.0083,0.0026,-0.0028,0.0015,0.0002,0.0121999999999999,0.0161,0.06825668,-0.001655,0.005423,-0.0239,0.0196425958839734,-0.0048393903377878,0.0185869813036133
2002-01-31,-0.0144,0.0128,0.0342,0.0473,0.0283,0.0014,0.0365,0.0324,0.0194,-0.01242267,0.03247,0.003051,0.0029,0.0520300044059448,0.0486336221430794,0.0001375898998904
2002-02-28,-0.0227999999999999,-0.0038,0.0233999999999999,0.0803,0.051,0.0013,0.0683,0.0401999999999999,0.0009,0.03759379,0.044408,0.053227,-0.0276,0.0966703173265745,0.0341816193453145,0.0048866611024451
2002-03-28,0.0424,0.0415,0.0108,-0.0183,0.0066,0.0013,-0.0169,0.0214,0.0277,0.07805775,0.007837,-0.047004,0.0851,0.0313385571756397,-0.0207519575388398,0.0250676492011239
2002-04-30,-0.0521,0.0663,0.0401,0.0458999999999999,0.0535,0.0015,0.077,0.0595,0.0219,0.05146454,0.040782,0.054627,-0.0114,0.1295876722250784,0.0255411868657432,0.0194167022916127
2002-05-31,-0.0136,-0.0306999999999999,0.0152,0.0231,0.0253,0.0014,0.0308999999999999,0.0227999999999999,-0.026,0.05081821,0.021983,0.018221,0.065,0.0744187987835842,0.0175710405584151,0.0016364097871963
2002-06-28,-0.0723,0.0375999999999999,0.0037,0.0392,0.0266,0.0013,0.0624,0.0214,-0.0362,-0.00913905,0.035525,0.0494149999999999,-0.0788,0.0807786054424034,0.0349519124485066,-0.0215063087583552
2002-07-31,-0.0819,-0.0633,-0.0351,0.0384,-0.011,0.0015,0.0363,-0.0283,0.0132,-0.04580001,0.019788,0.0670139999999999,-0.0809,-0.0129265772852179,0.0617062086090697,-0.0413847435894723
2002-08-30,0.005,-0.0128,0.0301,0.0137,-0.0139999999999999,0.0014,0.0187,-0.0073,0.0144,0.00343014,-0.008714,0.025383,0.0301,0.0311652093043664,0.0069933844521105,0.005723368804393
2002-09-30,-0.1033999999999999,0.0305,0.0126,0.0329,-0.0229,0.0014,0.0917999999999999,-0.0070999999999999,-0.0173,0.00133774,-0.021427,0.044435,-0.1323,0.0557498453588422,0.0432752333991588,-0.0471286610249064
2002-10-31,0.0784,-0.0429,-0.0375999999999999,-0.0316,0.0073,0.0014,-0.0558,-0.0014,0.0738,0.04117081,0.002822,-0.045754,0.0548,-0.0895530596517888,-0.0018347747708952,0.0179306898071732
2002-11-29,0.0596,0.0294,-0.0116,-0.0925,0.0516,0.0012,-0.1643,0.0425,-0.0001,0.01743669,0.032678,-0.111763,0.0809,-0.1443253801189762,-0.088968775884762,0.1137134135631165
2002-12-31,-0.0576,0.0055,0.0210999999999999,0.0632,-0.0179,0.0011,0.0972,0.0196,0.1083,-0.01163296,-0.022643,0.053183,-0.0717,0.1219051065732438,0.0426120746928979,-0.0054292160895583
2003-01-31,-0.0256999999999999,0.0070999999999999,-0.0079,-0.0093,0.0069,0.001,0.0159,0.0031,0.0029,-0.02155062,0.006963,-0.006249,-0.0575,0.0156990662626055,-0.002730617116633,0.0050359175295642
2003-02-28,-0.0187999999999999,-0.0087,-0.0136,0.0079,-0.0068,0.0009,0.0121,-0.0173,-0.0069,0.01144085,-0.001273,0.009038,-0.0046,0.0185805933828432,0.024802636066809,-0.0306451406004915
2003-03-31,0.0109,0.0077,-0.0210999999999999,0.0168,-0.0081,0.001,0.0139999999999999,-0.0272,0.0003,-0.001486,-0.00135,0.033926,-0.0271,0.0120092108331248,0.0095596746191876,-0.0192639654576449
2003-04-30,0.0818,0.0113999999999999,0.0121999999999999,-0.0467999999999999,0.0098,0.001,-0.0935,-0.0086,0.0304,0.03747393,0.010393,-0.04476,0.1216,-0.0344541623218052,-0.0604659082662126,0.0634883070358
2003-05-30,0.0605,0.0478,0.0069999999999999,-0.0694,0.0306999999999999,0.0009,-0.1075,0.0347,-0.0149,0.00851668,0.0184359999999999,-0.0829829999999999,0.045,-0.0561101924113072,-0.0715089149219596,0.0706317347771139
2003-06-30,0.0141999999999999,0.0165,0.0014,0.0044,-0.004,0.001,-0.0123,0.0123,-0.001,-0.0094377,-0.010804,0.010722,0.0095,0.0187837956241447,-0.0096186208256219,0.0158151165339543
2003-07-31,0.0233,0.044,-0.0153,-0.0389,0.0152,0.0007,-0.003,0.0077,0.0237,0.06786535,0.023076,-0.017597,0.0476,0.0055638574699422,-0.0220014707217448,-0.019523659587195
2003-08-29,0.0233,0.0237,0.0163999999999999,-0.0229,0.0215,0.0007,-0.0053,-0.0051,-0.0154,0.04096158,0.023428,-0.012471,0.0061,0.0015146679386971,-0.0125280595495705,0.0156708771981105
2003-09-30,-0.0124,0.0056999999999999,0.0014,0.009,0.0040999999999999,0.0008,-0.0007,0.0115,0.0448,-0.00741016,0.00225,0.012857,0.0009,0.0187213840085041,-0.0013099177763424,0.0105655451629575
2003-10-31,0.0608,0.0263,0.0220999999999999,-0.0138,0.0165,0.0007,0.0401,0.0197999999999999,0.0219,0.02035822,0.0100869999999999,-0.017421,0.0743,0.0027009182773209,-0.0128122333034102,0.0066176619564369
2003-11-28,0.0135,0.0231,0.0172,0.0021,0.0168,0.0007,0.0136,0.0196,-0.0148,0.004532,0.023287,0.0077139999999999,0.0002,0.046136733311235,0.0038283845564505,0.0103249422592064
2003-12-31,0.0429,-0.0250999999999999,0.0151,0.0056999999999999,0.0085,0.0008,-0.0554,0.0192999999999999,0.0186,-0.00327383,0.007939,-0.0176,0.0354,0.063063848426726,-0.0195486542852552,0.053898773184571
2004-01-30,0.0215,0.0246,0.0242,-0.036,0.0333,0.0007,0.0256999999999999,0.0206,0.0231,-0.05278612,0.020478,-0.024214,-0.0344,-0.0146992206874791,-0.0393198520140228,0.0022755704646164
2004-02-27,0.0139999999999999,-0.0092,0.0095,0.0213,-0.0116999999999999,0.0006,-0.0116999999999999,-0.0283999999999999,0.0153,0.02821727,-0.008853,0.021363,0.0284,0.0538876173907792,0.0037249477053861,0.0090235745595142
2004-03-31,-0.0132,0.0210999999999999,0.0023,0.0165,-0.0098,0.0009,0.0019,-0.0177,-0.0215,0.01684606,-0.007348,0.01753,-0.0241,0.052312840077553,0.0117620478558801,0.0064242782504933
2004-04-30,-0.0182,-0.0206,-0.0323,0.0346,-0.0283,0.0008,-0.0533999999999999,-0.0222,-0.0022,-0.00451048,-0.0289509999999999,0.000119,0.0037,0.0004029392120366,0.0395503922388726,0.010737539071822
